valiation_id,product_id,valiation_name,extension,r,g,b,hex_color_code,is_active
1091834,10208616,"004 コーラル",jpg,243,171,154,#F3AB9A,1
1091836,10208616,"007 ラズベリー",jpg,228,137,166,#E489A6,1
1163530,10208616,"058 オパール パール(生産終了)",jpg,228,190,197,#E4BEC5,0
1163531,10208616,"057 シマー シナモン(生産終了)",jpg,209,163,168,#D1A3A8,0
1091837,10208616,"008 ウルトラ ピンク",jpg,190,133,148,#BE8594,1
1091833,10208616,"001 ピンク",jpg,238,207,213,#EECFD5,1
1042146,10143733,"103 レジェンド(限定)",jpg,199,75,86,#C74B56,1
970080,10143733,"8 ファイアールビー",jpg,194,127,124,#C27F7C,1
970078,10143733,"7 スターダスト",jpg,215,150,151,#D79697,1
970075,10143733,"4 ピンクオーラ",jpg,216,172,157,#D8AC9D,1
970077,10143733,"6 ローズパール",jpg,197,152,145,#C59891,1
970076,10143733,"5 ドリームストーン",jpg,194,114,112,#C27270,1
970072,10143733,"3 チャーム",jpg,185,137,129,#B98981,1
970071,10143733,"2 ウォームクリスタル",jpg,182,144,129,#B69081,1
970070,10143733,"1 ローズクォーツ",jpg,180,159,146,#B49F92,1
1164095,10234824,"03 甘美",jpg,172,113,100,#AC7164,1
1164096,10234824,"04 余韻",jpg,194,87,69,#C25745,1
1139143,10234824,"01 独占欲",jpg,215,77,77,#D74D4D,1
1139148,10234824,"02 羨望",jpg,235,109,80,#EB6D50,1
1133150,10231304,"06 プロフ写プラム",jpg,200,132,159,#C8849F,1
1133145,10231304,"01 推し杏子ベージュ",jpg,228,169,173,#E4A9AD,1
1133147,10231304,"03 いいねローズ",jpg,224,159,165,#E09FA5,1
1133146,10231304,"02 イエベ必須コーラル",jpg,214,166,168,#D6A6A8,1
1133148,10231304,"04 ゴッドべべピンク",jpg,216,143,170,#D88FAA,1
1133149,10231304,"05 どうしたのチェリー",jpg,206,119,131,#CE7783,1
1150959,10196850,"11 Seirei 〈精霊〉",jpg,194,177,148,#C2B194,1
1070090,10196850,"01 Sugata〈姿〉",jpg,124,95,90,#7C5F5A,1
1070091,10196850,"02 Kakushin〈核心〉",jpg,114,85,83,#725553,1
1150960,10196850,"12 Kyouteki 〈強敵〉",jpg,158,93,108,#9E5D6C,1
1173785,10196850,"10 Tsuno 〈角〉",jpg,121,94,83,#795E53,1
1173784,10196850,"09 Sasayaki 〈囁き〉",jpg,192,134,134,#C08686,1
1110330,10196850,"06 Okujou〈屋上〉",jpg,199,177,161,#C7B1A1,1
1110331,10196850,"07 Kidou〈軌道〉",jpg,124,104,93,#7C685D,1
1110332,10196850,"08 Kotodute〈ことづて〉",jpg,187,165,161,#BBA5A1,1
1086221,10196850,"03 Tsuioku／追憶",jpg,174,150,157,#AE969D,1
1086223,10196850,"05 Nobara／野ばら",jpg,113,85,88,#715558,1
1086222,10196850,"04 Akebono／曙",jpg,175,137,130,#AF8982,1
1099876,10209308,"519 ローズインザピンク(生産終了)",jpg,199,106,132,#C76A84,0
1099874,10209308,"518 サニーローズインブルーム(生産終了)",jpg,214,120,100,#D67864,0
1092999,10209308,"210 トランセンダント",jpg,209,138,113,#D18A71,1
1093005,10209308,"216 オールウェイズライト レッ…",jpg,195,63,76,#C33F4C,1
1093004,10209308,"215 インパルシブ",jpg,242,134,154,#F2869A,1
1093006,10209308,"217 ゴーゲッター グレイプ",jpg,192,79,119,#C04F77,1
1093003,10209308,"214 レッド オレンジ リベル",jpg,248,113,96,#F87160,1
1093002,10209308,"213 プレイフル ピンク",jpg,245,144,159,#F5909F,1
1093000,10209308,"211 インフルエンシャル",jpg,224,130,127,#E0827F,1
1093001,10209308,"212 ノックアウト ネクター",jpg,247,138,136,#F78A88,1
1098011,10212116,"No.16 ヌード・ボワゼ",jpg,221,157,153,#DD9D99,1
1098012,10212116,"No.17 ルージュ・エラブル",jpg,189,115,114,#BD7372,1
1098013,10212116,"No.18 ヌード・フュメ(生産終了)",jpg,215,164,162,#D7A4A2,0
1098017,10212116,"No.32 ルージュ・ブリック",jpg,224,146,131,#E09283,1
1126665,10212116,"No.27(ホリデー コレクション…",jpg,209,128,126,#D1807E,1
1098014,10212116,"No.27 ルージュ・アンフュゼ",jpg,213,141,135,#D58D87,1
1098066,10212116,"No.37 ルージュ・グレネ(レフ…",jpg,182,124,125,#B67C7D,1
1098059,10212116,"No.16 ヌード・ボワゼ(レフィ…",jpg,189,130,133,#BD8285,1
1098064,10212116,"No.36 ランテルディ(レフィル…",jpg,203,106,100,#CB6A64,1
1141715,10212116,"No.09",jpg,236,190,180,#ECBEB4,1
1098063,10212116,"No.27 ルージュ・アンフュゼ(…",jpg,221,168,169,#DDA8A9,1
1154101,10212116,"No.16(ホリデー コレクション…(生産終了)",jpg,187,134,135,#BB8687,0
1098053,10212116,"No.10 ベージュ・ニュ(限定)(生産終了)",jpg,211,153,146,#D39992,0
1141720,10212116,"No.50",jpg,199,136,129,#C78881,1
1098055,10212116,"No.23 ローズ・イレジスティブ…(生産終了)",jpg,222,126,131,#DE7E83,0
1141721,10212116,"No.52",jpg,200,146,132,#C89284,1
1098057,10212116,"No.34 ルージュ・サフラン(限…",jpg,230,152,131,#E69883,1
1098022,10212116,"No.39 ルージュ・グルナ",jpg,214,136,139,#D6888B,1
1098021,10212116,"No.37 ルージュ・グレネ",jpg,211,121,119,#D37977,1
1098020,10212116,"No.36 ランテルディ",jpg,220,127,124,#DC7F7C,1
1151695,10220224,"07 甘噛みプラム",jpg,177,115,129,#B17381,1
1151696,10220224,"08 肉球アプリコット",jpg,210,160,144,#D2A090,1
1166772,10220224,"09 フレンチロココ",jpg,205,144,144,#CD9090,1
1112862,10220224,"04 反撃モーヴ",jpg,162,107,108,#A26B6C,1
1112863,10220224,"05 ベイクドキャラメル",jpg,172,101,86,#AC6556,1
1112861,10220224,"03 惑星ロマンス",jpg,175,120,109,#AF786D,1
1112860,10220224,"02 夜遊びコーラル",jpg,182,130,124,#B6827C,1
1112864,10220224,"06 熱帯のバラッド",jpg,167,107,100,#A76B64,1
1112859,10220224,"01 スチームヌード",jpg,189,143,121,#BD8F79,1
1088982,10190705,"10 モーヴピンク",jpg,215,187,191,#D7BBBF,1
1114765,10190705,"EX-01 オレンジゴールド",jpg,219,162,119,#DBA277,1
1058584,10190705,"01 ピンクベージュ",jpg,209,179,154,#D1B39A,1
1058585,10190705,"02 オレンジ",jpg,222,157,116,#DE9D74,1
1088981,10190705,"09 ブラウンベージュ",jpg,233,210,201,#E9D2C9,1
1114766,10190705,"EX-02 ブラウンゴールド",jpg,185,160,139,#B9A08B,1
1058587,10190705,"04 ブラウン",jpg,199,165,130,#C7A582,1
1058586,10190705,"03 カシスローズ",jpg,204,157,146,#CC9D92,1
1088984,10190705,"11 ストロベリーピンク",jpg,237,200,209,#EDC8D1,1
1088979,10190705,"08 アプリコットベージュ",jpg,222,190,179,#DEBEB3,1
1088975,10190705,"07 ピュアベージュ",jpg,244,230,222,#F4E6DE,1
1149643,10190705,"EX-03 シルバーピンク",jpg,193,175,150,#C1AF96,1
1149644,10190705,"EX-04 ピーチゴールド",jpg,189,168,142,#BDA88E,1
1058588,10190705,"05 シマリングゴールド",jpg,175,158,122,#AF9E7A,1
1058589,10190705,"06 シマリングシルバー",jpg,188,175,156,#BCAF9C,1
1170597,10252294,"EX-2　鉄色モンスター",jpg,158,155,177,#9E9BB1,1
1170596,10252294,"EX-1　苔色モンスター",jpg,184,195,130,#B8C382,1
1113422,10209301,"2022(限定パッケージ)(生産終了)",jpg,188,108,108,#BC6C6C,0
1092985,10209301,"113 アンアポロジェティック",jpg,175,96,98,#AF6062,1
1092990,10209301,"120 プロファウンドリー パッシ…",jpg,170,96,99,#AA6063,1
1092984,10209301,"111 ハイ アチーバー",jpg,197,128,125,#C5807D,1
1092986,10209301,"114 スプレンデュラス",jpg,233,161,165,#E9A1A5,1
1092987,10209301,"115 ピンク ハニーサックル",jpg,231,117,144,#E77590,1
1092983,10209301,"103 レジェンド オブ ルージュ",jpg,210,94,97,#D25E61,1
1155167,10209301,"525　（ホリデーコレクション20…",jpg,158,118,121,#9E7679,1
1126821,10209301,"523(生産終了)",jpg,203,115,135,#CB7387,0
1092989,10209301,"118 リレントレス ローズ",jpg,212,93,137,#D45D89,1
1092988,10209301,"116 アンコンプロマイジング コ…",jpg,240,124,140,#F07C8C,1
1120973,10209301,"110 エクズーバラント",jpg,198,139,129,#C68B81,1
1120975,10209301,"117 アンフォゲッタブル フュー…",jpg,239,117,153,#EF7599,1
1120974,10209301,"112 エージェント オブ チェン…",jpg,199,118,120,#C77678,1
1120976,10209301,"119 ボールド アズ ブリック",jpg,193,112,104,#C17068,1
1154536,10243543,"03 そよそよゴースト",jpg,184,158,139,#B89E8B,1
1154537,10243543,"04 リスクテイカー",jpg,189,165,147,#BDA593,1
1154535,10243543,"02 木星ブリック",jpg,185,156,141,#B99C8D,1
1172109,10243543,"08 アルテミスの弓",jpg,194,172,161,#C2ACA1,1
1172108,10243543,"07 杏仁アールグレイ",jpg,195,174,160,#C3AEA0,1
1154534,10243543,"01 たまゆらベージュ",jpg,188,169,161,#BCA9A1,1
1154539,10243543,"06 狙い撃ちピオニー",jpg,188,164,148,#BCA494,1
1154538,10243543,"05 アーチャークイーン",jpg,190,165,152,#BEA598,1
1153010,10242668,"006 (ふいうちオレンジ)",jpg,207,128,118,#CF8076,1
1153005,10242668,"001 (こっちみてレッド)",jpg,196,125,127,#C47D7F,1
1153011,10242668,"007 (恋せよチョコブラウン)",jpg,152,85,77,#98554D,1
1153007,10242668,"003 (うぶ恋マゼンタ)",jpg,187,104,119,#BB6877,1
1153012,10242668,"008 (うるわしプラムブラウン)",jpg,181,118,127,#B5767F,1
1153006,10242668,"002 (惚気スカーレット)",jpg,219,136,131,#DB8883,1
1153008,10242668,"004 (おめざめヌーディピンク)",jpg,217,172,171,#D9ACAB,1
1153009,10242668,"005 (いたずらまろみベージュ)",jpg,202,141,130,#CA8D82,1
1168851,10242668,"009　ほてりレディロゼ",jpg,175,94,105,#AF5E69,1
1168852,10242668,"010　引き寄せロージーモーヴ",jpg,159,108,126,#9F6C7E,1
1168853,10242668,"101　おすましメロウピンク",jpg,187,127,131,#BB7F83,1
1171767,10252856,"204 メルテッド ハニー",jpg,149,122,118,#957A76,1
1171773,10252856,"211 アーデント カーマイン",jpg,163,97,107,#A3616B,1
1171772,10252856,"210 パッション レッド",jpg,188,129,133,#BC8185,1
1171766,10252856,"203 ブラッシュド マーロウ",jpg,181,149,150,#B59596,1
1171770,10252856,"207 シニック ブラウン",jpg,174,142,141,#AE8E8D,1
1171764,10252856,"200 ロージー サンド",jpg,128,99,98,#806362,1
1171758,10252856,"44 ヌード ラヴァリエール",jpg,162,126,127,#A27E7F,1
1171759,10252856,"12 エレクトリック ラブ",jpg,176,129,134,#B08186,1
1171765,10252856,"202 ピーチ― グロウ",jpg,174,138,139,#AE8A8B,1
1171771,10252856,"208	ラズベリー シャイン",jpg,180,136,139,#B4888B,1
1171761,10252856,"80 グロウイング ラヴァ",jpg,161,114,112,#A17270,1
1171760,10252856,"45 コーラル クラッシュ",jpg,193,148,152,#C19498,1
1171774,10252856,"212 ディープ ルビー",jpg,190,155,156,#BE9B9C,1
1171762,10252856,"150 ヌード ランジェリー",jpg,160,121,121,#A07979,1
1171763,10252856,"154 ラブ ベリー",jpg,158,116,120,#9E7478,1
1171768,10252856,"205 ヌード セルフ",jpg,138,113,112,#8A7170,1
1171755,10252856,"209 ピンク デザイアー",jpg,180,136,141,#B4888D,1
1171769,10252856,"206 スパイシー アフェア",jpg,176,141,140,#B08D8C,1
1171757,10252856,"122 キャラメル スワ―ル",jpg,175,138,136,#AF8A88,1
1171756,10252856,"201 ローズウッド ブラッシュ",jpg,144,114,112,#907270,1
1125829,10227039,"バタークリーム",jpg,218,124,110,#DA7C6E,1
1125828,10227039,"チョコレート ストロベリー",jpg,218,123,136,#DA7B88,1
1125834,10227039,"チョコレート チップ",jpg,185,115,106,#B9736A,1
1125835,10227039,"トリプル ファッジ",jpg,179,122,134,#B37A86,1
1125831,10227039,"ミルクシェイク",jpg,236,200,198,#ECC8C6,1
1125830,10227039,"ホット チョコレート",jpg,229,183,175,#E5B7AF,1
1125832,10227039,"ガナッシュ",jpg,216,162,155,#D8A29B,1
1125833,10227039,"チョコレート ラバ",jpg,174,81,84,#AE5154,1
1149674,10150520,"15(生産終了)",jpg,178,146,131,#B29283,0
1056973,10150520,"(ケース)アメジスト エモーション(生産終了)",jpg,124,111,145,#7C6F91,0
1080886,10150520,"214",jpg,190,60,66,#BE3C42,1
1001426,10150520,"（ケース）エレクトリック ゴールド(生産終了)",jpg,192,169,122,#C0A97A,0
1036507,10150520,"(ケース)ブライトインブラック(生産終了)",jpg,112,101,94,#70655E,0
1036506,10150520,"(ケース)ワンダーゴールド(生産終了)",jpg,211,186,128,#D3BA80,0
1036512,10150520,"N94(生産終了)",jpg,170,127,129,#AA7F81,0
983222,10150520,"N°214",jpg,181,105,120,#B56978,1
1149675,10150520,"19(生産終了)",jpg,152,121,113,#987971,0
983220,10150520,"N°22",jpg,193,91,92,#C15B5C,1
983234,10150520,"N°70(生産終了)",jpg,222,149,166,#DE95A6,0
983221,10150520,"N°23",jpg,162,110,106,#A26E6A,1
1001424,10150520,"N°93(生産終了)",jpg,202,135,106,#CA876A,0
1079809,10150520,"(ケース)パールグロウ(生産終了)",jpg,191,184,179,#BFB8B3,0
1056975,10150520,"(ケース)トルマリン ドリーム(生産終了)",jpg,131,52,93,#83345D,0
983225,10150520,"N°28",jpg,200,102,99,#C86663,1
983219,10150520,"N°21",jpg,176,67,83,#B04353,1
1048752,10150520,"(ケース)シンプリー チェリー(生産終了)",jpg,171,131,137,#AB8389,0
983218,10150520,"N°45",jpg,211,137,135,#D38987,1
983224,10150520,"N°25",jpg,189,111,118,#BD6F76,1
1045908,10150520,"No.81",jpg,149,92,104,#955C68,1
1149673,10150520,"8(生産終了)",jpg,181,123,117,#B57B75,0
1016997,10150520,"N°01(生産終了)",jpg,199,169,163,#C7A9A3,0
1056989,10150520,"168(生産終了)",jpg,201,170,164,#C9AAA4,0
1056976,10150520,"(ケース)サファイヤ デザイヤ(生産終了)",jpg,55,77,136,#374D88,0
983232,10150520,"N°67",jpg,180,72,94,#B4485E,1
1001423,10150520,"N°92(生産終了)",jpg,217,158,145,#D99E91,0
1048751,10150520,"(ケース)ファンシー ブルーム(生産終了)",jpg,222,176,186,#DEB0BA,0
1036516,10150520,"N95(生産終了)",jpg,159,108,105,#9F6C69,0
1036517,10150520,"N96(生産終了)",jpg,223,161,145,#DFA191,0
1048750,10150520,"N°62(限定)(生産終了)",jpg,230,147,152,#E69398,0
1001422,10150520,"N°91",jpg,173,147,144,#AD9390,1
983227,10150520,"N°62",jpg,203,141,148,#CB8D94,1
1056977,10150520,"(ケース)エメラルド ウィッシュ(生産終了)",jpg,12,99,85,#0C6355,0
1056988,10150520,"699(生産終了)",jpg,178,101,122,#B2657A,0
1107154,10150520,"1870(生産終了)",jpg,179,95,107,#B35F6B,0
1017019,10150520,"(ケース)ロックン ネイビー(生産終了)",jpg,92,114,148,#5C7294,0
983268,10150520,"（ケース）ジプシー フォーク(生産終了)",jpg,221,149,160,#DD95A0,0
983254,10150520,"N°555(生産終了)",jpg,110,79,81,#6E4F51,0
983241,10150520,"N°71(生産終了)",jpg,176,101,118,#B06576,0
1107155,10150520,"1925(生産終了)",jpg,214,119,124,#D6777C,0
1107157,10150520,"(ケース)ロイヤル バーガンディ(生産終了)",jpg,152,95,113,#985F71,0
1127720,10150520,"No.08(生産終了)",jpg,206,143,138,#CE8F8A,0
983243,10150520,"N°73(生産終了)",jpg,213,120,171,#D578AB,0
983257,10150520,"N°777(生産終了)",jpg,210,166,107,#D2A66B,0
1135053,10150520,"No.918 レッド バレリーナ(生産終了)",jpg,164,68,75,#A4444B,0
983242,10150520,"N°72(生産終了)",jpg,210,124,157,#D27C9D,0
1127721,10150520,"No.38(生産終了)",jpg,144,87,89,#905759,0
1107156,10150520,"(ケース)マジェスティック ルビー(生産終了)",jpg,158,45,60,#9E2D3C,0
1155610,10150520,"41",jpg,163,116,118,#A37476,1
1102374,10150520,"(ケース)ルビー シークイン(生産終了)",jpg,176,106,94,#B06A5E,0
983246,10150520,"N°77",jpg,206,119,131,#CE7783,1
983247,10150520,"N°78(生産終了)",jpg,176,89,126,#B0597E,0
1107153,10150520,"1830(生産終了)",jpg,185,86,83,#B95653,0
1073439,10150520,"32(生産終了)",jpg,224,152,153,#E09899,0
1017008,10150520,"N°80(生産終了)",jpg,126,69,78,#7E454E,0
1017020,10150520,"(ケース)ハイプ パープル(生産終了)",jpg,107,67,89,#6B4359,0
983245,10150520,"N°74(生産終了)",jpg,150,95,145,#965F91,0
1043841,10150520,"(ケース)ワイルドグラム(生産終了)",jpg,143,99,97,#8F6361,0
983250,10150520,"N°333(生産終了)",jpg,124,144,166,#7C90A6,0
1017009,10150520,"N°99(生産終了)",jpg,149,120,114,#957872,0
1017004,10150520,"N°40(生産終了)",jpg,194,105,100,#C26964,0
983249,10150520,"N°111(生産終了)",jpg,97,138,126,#618A7E,0
983275,10150520,"（ケース）エキゾティック サファリ(生産終了)",jpg,146,149,157,#92959D,0
983274,10150520,"（ケース）パーフェクト ブラック(生産終了)",jpg,148,145,141,#94918D,0
983248,10150520,"N°520",jpg,224,154,159,#E09A9F,1
1017011,10150520,"(ケース)シンプリー ホワイト(生産終了)",jpg,181,174,165,#B5AEA5,0
1017005,10150520,"N°44(生産終了)",jpg,234,200,197,#EAC8C5,0
1073436,10150520,"(ケース)ゴールデン ルビー(生産終了)",jpg,198,132,119,#C68477,0
1017007,10150520,"N°75(生産終了)",jpg,144,83,96,#905360,0
1102378,10150520,"(ケース)ゴールド シークイン(生産終了)",jpg,172,155,124,#AC9B7C,0
1017006,10150520,"N°61(生産終了)",jpg,216,169,175,#D8A9AF,0
1102379,10150520,"34(生産終了)",jpg,197,118,113,#C57671,0
1073437,10150520,"(ケース)ゴールデン ダイアモンド(生産終了)",jpg,194,175,155,#C2AF9B,0
1017016,10150520,"(ケース)ノマド クイーン(生産終了)",jpg,216,156,68,#D89C44,0
1017002,10150520,"N°27(生産終了)",jpg,220,145,146,#DC9192,0
983267,10150520,"（ケース）ベリー バティック(生産終了)",jpg,105,139,163,#698BA3,0
983273,10150520,"（ケース）マイアミ グラマー(生産終了)",jpg,192,105,126,#C0697E,0
983272,10150520,"（ケース）プレッピー シック(生産終了)",jpg,194,175,152,#C2AF98,0
983266,10150520,"（ケース）ネオ-ニスタ(生産終了)",jpg,235,109,158,#EB6D9E,0
1017017,10150520,"(ケース)インペリアル ルージュ(生産終了)",jpg,218,112,118,#DA7076,0
1135301,10150520,"N°63 ロージー ブルーム(生産終了)",jpg,236,169,179,#ECA9B3,0
1035103,10150520,"(ケース) スタニング クイーン(生産終了)",jpg,229,229,229,#E5E5E5,0
1107158,10150520,"(ケース)ラグジュリアス ガーネッ…(生産終了)",jpg,123,63,82,#7B3F52,0
1017001,10150520,"N°26(生産終了)",jpg,182,147,143,#B6938F,0
1017015,10150520,"(ケース)パワー シック(生産終了)",jpg,168,120,90,#A8785A,0
983258,10150520,"N°888(生産終了)",jpg,216,93,147,#D85D93,0
983259,10150520,"N°999(生産終了)",jpg,225,218,204,#E1DACC,0
1102380,10150520,"35(生産終了)",jpg,192,128,115,#C08073,0
1017000,10150520,"N°24(生産終了)",jpg,194,63,66,#C23F42,0
1016999,10150520,"N°05(生産終了)",jpg,220,184,182,#DCB8B6,0
1073442,10150520,"64(生産終了)",jpg,181,140,145,#B58C91,0
1056991,10150520,"29(生産終了)",jpg,166,97,93,#A6615D,0
1045906,10150520,"No.59",jpg,209,149,153,#D19599,1
983216,10150520,"N°42",jpg,209,112,107,#D1706B,1
1048749,10150520,"N°61(限定)(生産終了)",jpg,237,118,134,#ED7686,0
1170567,10150520,"69",jpg,191,135,136,#BF8788,1
983217,10150520,"N°43(生産終了)",jpg,214,128,111,#D6806F,0
1045907,10150520,"No.66",jpg,207,157,155,#CF9D9B,1
1079813,10150520,"No.76(生産終了)",jpg,211,169,167,#D3A9A7,0
1016998,10150520,"N°04(生産終了)",jpg,186,155,150,#BA9B96,0
1079811,10150520,"No.07(生産終了)",jpg,197,146,128,#C59280,0
1056992,10150520,"30(生産終了)",jpg,176,129,122,#B0817A,0
1056986,10150520,"677(生産終了)",jpg,237,154,156,#ED9A9C,0
1045905,10150520,"No.12",jpg,161,104,96,#A16860,1
1056979,10150520,"007(生産終了)",jpg,211,140,134,#D38C86,0
983215,10150520,"N°41(生産終了)",jpg,220,143,141,#DC8F8D,0
983214,10150520,"N°06",jpg,182,124,129,#B67C81,1
983228,10150520,"N°65",jpg,165,101,109,#A5656D,1
1056978,10150520,"(ケース)ルビー パッション(生産終了)",jpg,125,71,82,#7D4752,0
1056987,10150520,"688(生産終了)",jpg,200,74,102,#C84A66,0
1056993,10150520,"31(生産終了)",jpg,166,128,130,#A68082,0
1079810,10150520,"(ケース)ピンクパール(生産終了)",jpg,178,154,144,#B29A90,0
1073444,10150520,"001(生産終了)",jpg,232,215,204,#E8D7CC,0
1036508,10150520,"(ケース)メリーレッド(生産終了)",jpg,151,70,84,#974654,0
983211,10150520,"N°02(生産終了)",jpg,202,163,155,#CAA39B,0
1056982,10150520,"588(生産終了)",jpg,237,153,151,#ED9997,0
1056996,10150520,"50(生産終了)",jpg,220,119,119,#DC7777,0
1056980,10150520,"235(生産終了)",jpg,211,97,99,#D36163,0
1056994,10150520,"219(生産終了)",jpg,193,140,141,#C18C8D,0
1045903,10150520,"No.11",jpg,174,123,114,#AE7B72,1
983212,10150520,"N°03",jpg,153,101,97,#996561,1
1056995,10150520,"518(生産終了)",jpg,154,88,100,#9A5864,0
1056981,10150520,"25s(生産終了)",jpg,197,64,81,#C54051,0
983372,10150520,"（ケース）パリュール ゴールド(生産終了)",jpg,177,163,138,#B1A38A,0
1126728,10219937,"パッションブラウン",jpg,191,145,143,#BF918F,1
1113787,10219937,"ポシェミンピンク",jpg,222,168,186,#DEA8BA,1
1113786,10219937,"レディッシュブラウン",jpg,168,128,132,#A88084,1
1126729,10219937,"ハニーブラウン",jpg,198,152,148,#C69894,1
1113785,10219937,"パメラレッド",jpg,203,91,103,#CB5B67,1
1177706,10256009,"303 アプリコットベージュ",jpg,226,162,148,#E2A294,1
1177707,10256009,"304 モーヴ",jpg,220,176,172,#DCB0AC,1
1177705,10256009,"302 ロゼピンク",jpg,218,151,152,#DA9798,1
1177704,10256009,"301 ウォームベージュ",jpg,213,161,139,#D5A18B,1
1177708,10256009,"401 ソルベピンク",jpg,243,176,176,#F3B0B0,1
1159310,10244351,"SP01 ミルキージェム",jpg,223,211,217,#DFD3D9,1
1155425,10244351,"03スパークルスノー",jpg,244,245,245,#F4F5F5,1
1155424,10244351,"02サクラスパークル",jpg,214,182,181,#D6B6B5,1
1155423,10244351,"01デイリーピュア",jpg,246,246,246,#F6F6F6,1
1159309,10244351,"04 ヌードベージュ",jpg,224,169,169,#E0A9A9,1
1166276,10244351,"SP03 ムードテラコッタ",jpg,202,143,136,#CA8F88,1
1166275,10244351,"SP02 ヌーディーローズ",jpg,196,158,164,#C49EA4,1
994011,10134835,"2787",jpg,139,92,74,#8B5C4A,1
994010,10134835,"2786",jpg,210,103,94,#D2675E,1
994007,10134835,"2780",jpg,193,129,112,#C18170,1
1096416,10134835,"01527",jpg,212,158,157,#D49E9D,1
1096417,10134835,"01529",jpg,224,186,179,#E0BAB3,1
955799,10134835,"2770",jpg,245,63,83,#F53F53,1
1009434,10134835,"2798",jpg,250,112,124,#FA707C,1
955798,10134835,"2769",jpg,249,112,151,#F97097,1
1009436,10134835,"2799(生産終了)",jpg,229,146,150,#E59296,0
1009437,10134835,"2800(生産終了)",jpg,233,149,130,#E99582,0
955789,10134835,"2760",jpg,184,104,83,#B86853,1
955790,10134835,"2761",jpg,153,107,122,#996B7A,1
955800,10134835,"2771",jpg,240,153,180,#F099B4,1
955801,10134835,"2772",jpg,217,162,166,#D9A2A6,1
955791,10134835,"2762",jpg,218,124,132,#DA7C84,1
955793,10134835,"2764",jpg,227,184,175,#E3B8AF,1
955803,10134835,"2774",jpg,198,131,157,#C6839D,1
955802,10134835,"2773",jpg,203,35,74,#CB234A,1
955792,10134835,"2763",jpg,216,63,131,#D83F83,1
955796,10134835,"2767",jpg,253,130,160,#FD82A0,1
955806,10134835,"2777",jpg,115,70,103,#734667,1
955797,10134835,"2768",jpg,223,109,164,#DF6DA4,1
955795,10134835,"2766",jpg,210,146,164,#D292A4,1
955805,10134835,"2776",jpg,221,220,220,#DDDCDC,1
955804,10134835,"2775",jpg,153,114,96,#997260,1
955794,10134835,"2765",jpg,210,86,143,#D2568F,1
1096418,10134835,"01531",jpg,233,78,106,#E94E6A,1
1159087,10134835,"03344",jpg,182,132,132,#B68484,1
1010646,10134835,"3430",jpg,207,121,104,#CF7968,1
994009,10134835,"2785",jpg,247,165,187,#F7A5BB,1
994008,10134835,"2784",jpg,253,202,203,#FDCACB,1
1113419,10220410,"ルビーの自信",jpg,184,112,130,#B87082,1
1113418,10220410,"コハクの余裕",jpg,210,156,142,#D29C8E,1
1113420,10220410,"シトリンの煌めき",jpg,196,131,84,#C48354,1
1148550,10220410,"コーラルの女神",jpg,196,128,121,#C48079,1
1113421,10220410,"ブラックダイヤの艶めき",jpg,70,62,80,#463E50,1
1148552,10220410,"モルガナイトの魔法",jpg,229,172,183,#E5ACB7,1
1113416,10220410,"トパーズの希望",jpg,228,181,166,#E4B5A6,1
1113417,10220410,"ローズクォーツの初恋",jpg,212,132,141,#D4848D,1
1124955,10226521,"ストライキング スパイス",jpg,206,168,160,#CEA8A0,1
1124954,10226521,"ブリスフル ブラッシュ",jpg,201,158,161,#C99EA1,1
1124956,10226521,"チェリッシュド ローズ",jpg,186,152,154,#BA989A,1
1124953,10226521,"トレジャード レッド",jpg,201,152,150,#C99896,1
1165036,10226521,"チャーミング ピンク（限定色）",jpg,214,170,173,#D6AAAD,1
1165035,10226521,"マインドフル マルベリー",jpg,193,168,173,#C1A8AD,1
1167264,10237205,"VD02 Choco bomb(限…",jpg,232,171,163,#E8ABA3,1
1167263,10237205,"VD01 Milky cocoa(…",jpg,207,155,142,#CF9B8E,1
1163815,10237205,"HL02 CORAL SNOW(限…",jpg,233,193,177,#E9C1B1,1
1143119,10237205,"BR01 デザートブリック",jpg,221,141,128,#DD8D80,1
1143118,10237205,"BE01 ヌーディヌード",jpg,221,156,137,#DD9C89,1
1163814,10237205,"HL01 RED FLAKE(限定…",jpg,233,200,198,#E9C8C6,1
1143122,10237205,"PK01 ピンクデアー",jpg,215,126,134,#D77E86,1
1143120,10237205,"BR02 ローズビーン",jpg,218,128,127,#DA807F,1
1143121,10237205,"BR03 ココアブラウン",jpg,201,119,114,#C97772,1
1041614,10124605,"13 アンバーレッド",jpg,184,142,111,#B88E6F,1
997801,10124605,"12 シアーピンク(生産終了)",jpg,206,159,129,#CE9F81,0
941106,10124605,"(生産終了)",jpg,200,152,129,#C89881,0
941112,10124605,"01 ピンク",jpg,206,152,129,#CE9881,1
1154657,10124605,"14 カッバーオレンジ",jpg,175,140,114,#AF8C72,1
941110,10124605,"03 レッド(生産終了)",jpg,200,140,124,#C88C7C,0
941111,10124605,"02 コーラル(生産終了)",jpg,208,134,110,#D0866E,0
941108,10124605,"05 ローズ",jpg,193,137,124,#C1897C,1
941109,10124605,"04 ワイン",jpg,194,150,123,#C2967B,1
955864,10124605,"11 ピンクベージュ",jpg,182,137,109,#B6896D,1
1157659,10244973,"BR-01 ガナッシュボム",jpg,220,203,193,#DCCBC1,1
